2016-09-12 17:11:03 INFO  ContextLoader:285 - Root WebApplicationContext: initialization started
2016-09-12 17:11:28 INFO  DefaultListableBeanFactory:603 - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@c6bff22: defining beans [mvcContentNegotiationManager,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0,org.springframework.format.support.FormattingConversionServiceFactoryBean#0,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0,org.springframework.web.servlet.handler.MappedInterceptor#0,org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0,org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0,org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping,org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter,org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0,org.springframework.web.servlet.config.viewControllerHandlerMapping,org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#1,org.springframework.web.servlet.resource.ResourceHttpRequestHandler#1,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#2,multipartResolver,templateResolver,templateEngine,org.thymeleaf.spring3.view.ThymeleafViewResolver#0,validator,org.springframework.web.servlet.handler.MappedInterceptor#1,imageUtil,org.springframework.context.support.PropertySourcesPlaceholderConfigurer#0,persistenceExceptionTranslationPostProcessor,logoutController,loginController,orderController,adminController,adminUserProfileController,adminAccountController,adminProductOptionController,adminProductController,adminSkuController,adminCategoryController,adminAttributeCategoryController,adminBrandController,adminOrderController,adminCustomerController,productOptionValidator,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,adminRequestMappingAspect,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.aop.aspectj.AspectJPointcutAdvisor#0,org.springframework.aop.aspectj.AspectJPointcutAdvisor#1,org.springframework.aop.aspectj.AspectJPointcutAdvisor#2,injectCustomEditorAntiXSSForDescription,showEditFormRequestMapping,addEditTabMain,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@44b61584
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/logout/success],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.account.LogoutController.admin(javax.servlet.http.HttpSession)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/login],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.account.LoginController.Login()
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/order/add-item],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.order.OrderController.addNewItem(java.lang.String,java.lang.String,com.akartkam.inShop.domain.order.Order,org.springframework.validation.BindingResult,org.springframework.ui.Model) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/order/product-search],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public com.akartkam.inShop.formbean.ItemsForJSON com.akartkam.inShop.controller.order.OrderController.searchProductsForOrder(java.lang.String,org.springframework.ui.Model)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/order/test],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.order.OrderController.testOrder(com.akartkam.inShop.domain.order.Order)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.AdminController.admin(javax.servlet.http.HttpSession)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/account/userprofile/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.account.AdminUserProfileController.saveAccount(java.lang.String,com.akartkam.inShop.formbean.AccountForm,org.springframework.validation.BindingResult,org.springframework.ui.Model)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/account/userprofile],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.account.AdminUserProfileController.account(java.lang.String,org.springframework.ui.Model)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/account/account/userprofile/edit],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.account.AdminAccountController.userprofileEdit(java.lang.String,org.springframework.ui.Model)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/account/account/reload],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.account.AdminAccountController.accountReload(java.lang.String,org.springframework.ui.Model)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/account/account/edit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.account.AdminAccountController.accountEdit(java.lang.String,org.springframework.ui.Model,java.lang.String)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/account/account/add],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.account.AdminAccountController.accountAdd(org.springframework.ui.Model,java.lang.String)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/account/account/delete],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.account.AdminAccountController.accountDelete(java.lang.String,java.lang.Boolean,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/account/account/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.account.AdminAccountController.saveAccount(java.lang.String,org.springframework.ui.Model,org.springframework.web.servlet.mvc.support.RedirectAttributes,com.akartkam.inShop.formbean.AccountForm,org.springframework.validation.BindingResult,org.springframework.web.bind.support.SessionStatus)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/account/account],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.account.AdminAccountController.account()
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/po/edit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductOptionController.poEdit(java.lang.String,org.springframework.ui.Model,java.lang.String)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/po/add],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductOptionController.poAdd(java.lang.String,org.springframework.ui.Model,java.lang.String) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/po/delete],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductOptionController.poDelete(java.lang.String,java.lang.Boolean,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/po/pov/delete],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductOptionController.povDelete(java.lang.String,java.lang.Boolean,java.lang.String,com.akartkam.inShop.domain.product.option.ProductOption,org.springframework.ui.Model)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/po/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductOptionController.savePO(com.akartkam.inShop.domain.product.option.ProductOption,org.springframework.validation.BindingResult,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/po/pov/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductOptionController.addNewPov(java.lang.String,java.lang.String,com.akartkam.inShop.domain.product.option.ProductOption,org.springframework.validation.BindingResult,org.springframework.ui.Model) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/po],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductOptionController.po()
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/product/edit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductController.productEdit(java.lang.String,org.springframework.ui.Model,java.lang.String) throws java.lang.ClassNotFoundException,java.lang.InstantiationException,java.lang.IllegalAccessException,java.lang.reflect.InvocationTargetException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/product/add],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductController.productAdd(java.lang.String,org.springframework.ui.Model,java.lang.String) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/product/delete],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductController.productDelete(java.lang.String,java.lang.Boolean,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/product/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductController.saveProduct(com.akartkam.inShop.formbean.ProductForm,org.springframework.validation.BindingResult,org.springframework.web.servlet.mvc.support.RedirectAttributes) throws java.lang.ClassNotFoundException,java.lang.InstantiationException,java.lang.IllegalAccessException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/product/image/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductController.addNewImage(com.akartkam.inShop.formbean.ProductForm,java.lang.String,org.springframework.web.multipart.MultipartFile,org.springframework.validation.BindingResult,org.springframework.ui.Model) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/product],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminProductController.product()
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/sku/edit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminSkuController.productEdit(java.lang.String,org.springframework.ui.Model,java.lang.String) throws java.lang.ClassNotFoundException,java.lang.InstantiationException,java.lang.IllegalAccessException,java.lang.reflect.InvocationTargetException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/sku/add],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminSkuController.productAdd(java.lang.String,java.lang.String,org.springframework.ui.Model,java.lang.String) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/sku/delete],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminSkuController.productDelete(java.lang.String,java.lang.Boolean,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/sku/gen],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminSkuController.genSkus(java.lang.String,java.lang.String,org.springframework.ui.Model)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/sku/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminSkuController.saveProduct(com.akartkam.inShop.domain.product.Sku,org.springframework.validation.BindingResult,org.springframework.web.servlet.mvc.support.RedirectAttributes) throws java.lang.ClassNotFoundException,java.lang.InstantiationException,java.lang.IllegalAccessException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/sku/image/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminSkuController.addNewImage(com.akartkam.inShop.domain.product.Sku,java.lang.String,org.springframework.web.multipart.MultipartFile,org.springframework.validation.BindingResult,org.springframework.ui.Model) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/sku],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminSkuController.sku(java.lang.String,org.springframework.ui.Model)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/category/edit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminCategoryController.categoryEdit(java.lang.String,org.springframework.ui.Model,java.lang.String)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/category/add],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminCategoryController.categoryAdd(java.lang.String,org.springframework.ui.Model,java.lang.String) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/category/delete],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminCategoryController.categoryDelete(java.lang.String,java.lang.Boolean,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/category/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminCategoryController.saveCategory(com.akartkam.inShop.domain.product.Category,org.springframework.validation.BindingResult,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/category],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminCategoryController.category()
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/attributecategory/edit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.attribute.AdminAttributeCategoryController.categoryEdit(java.lang.String,org.springframework.ui.Model,java.lang.String)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/attributecategory/attribute/add],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.attribute.AdminAttributeCategoryController.attributeAdd(java.lang.String,org.springframework.ui.Model,java.lang.String) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/attributecategory/attribute/edit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.attribute.AdminAttributeCategoryController.attributeEdit(java.lang.String,org.springframework.ui.Model,java.lang.String)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/attributecategory/attribute/delete],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.attribute.AdminAttributeCategoryController.attributeDelete(java.lang.String,java.lang.Boolean,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/attributecategory/attribute/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.attribute.AdminAttributeCategoryController.saveAttribute(com.akartkam.inShop.formbean.AttributeForm,org.springframework.validation.BindingResult,org.springframework.web.servlet.mvc.support.RedirectAttributes) throws java.lang.ClassNotFoundException,java.lang.InstantiationException,java.lang.IllegalAccessException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/attributecategory/add],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.attribute.AdminAttributeCategoryController.categoryAdd(java.lang.String,org.springframework.ui.Model,java.lang.String) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/attributecategory/delete],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.attribute.AdminAttributeCategoryController.categoryDelete(java.lang.String,java.lang.Boolean,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/attributecategory/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.attribute.AdminAttributeCategoryController.saveCategory(com.akartkam.inShop.domain.product.attribute.AttributeCategory,org.springframework.validation.BindingResult,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/attributecategory],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.attribute.AdminAttributeCategoryController.category()
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/brand/edit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminBrandController.brandEdit(java.lang.String,org.springframework.ui.Model,java.lang.String)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/brand/add],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminBrandController.brandAdd(java.lang.String,org.springframework.ui.Model,java.lang.String) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/brand/delete],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminBrandController.brandDelete(java.lang.String,java.lang.Boolean,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/brand/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminBrandController.saveBrand(com.akartkam.inShop.domain.product.Brand,org.springframework.validation.BindingResult,org.springframework.web.multipart.MultipartFile,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/catalog/brand],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.product.AdminBrandController.brand()
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/order/add-item],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.order.AdminOrderController.addNewItem(java.lang.String,java.lang.String,com.akartkam.inShop.domain.order.Order,org.springframework.validation.BindingResult,org.springframework.ui.Model) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/order/product-search],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public com.akartkam.inShop.formbean.ItemsForJSON com.akartkam.inShop.controller.admin.order.AdminOrderController.searchProductsForOrder(java.lang.String,org.springframework.ui.Model)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/order],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.order.AdminOrderController.orders()
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/order/edit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.order.AdminOrderController.orderEdit(java.lang.String,org.springframework.ui.Model,java.lang.String)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/order/add],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.order.AdminOrderController.orderAdd(org.springframework.ui.Model,java.lang.String)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/order/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.order.AdminOrderController.saveOrder(com.akartkam.inShop.domain.order.Order,org.springframework.validation.BindingResult,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/order/del-item],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.admin.order.AdminOrderController.delItem(java.lang.String,java.lang.String,com.akartkam.inShop.domain.order.Order,org.springframework.validation.BindingResult,org.springframework.ui.Model)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/customer/customer/delete],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.customer.AdminCustomerController.brandDelete(java.lang.String,java.lang.Boolean,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/customer/customer/add],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.customer.AdminCustomerController.customerAdd(java.lang.String,org.springframework.ui.Model,java.lang.String) throws java.lang.CloneNotSupportedException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/customer/customer/edit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.customer.AdminCustomerController.customerEdit(java.lang.String,org.springframework.ui.Model,java.lang.String)
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/customer/customer/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.customer.AdminCustomerController.customerSave(boolean,org.springframework.ui.Model,org.springframework.web.servlet.mvc.support.RedirectAttributes,com.akartkam.inShop.formbean.CustomerForm,org.springframework.validation.BindingResult,org.springframework.web.bind.support.SessionStatus) throws java.lang.IllegalAccessException,java.lang.reflect.InvocationTargetException
2016-09-12 17:11:29 INFO  RequestMappingHandlerMapping:180 - Mapped "{[/admin/customer/customer],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.akartkam.inShop.controller.customer.AdminCustomerController.customer()
2016-09-12 17:11:30 INFO  SimpleUrlHandlerMapping:315 - Mapped URL path [/**] onto handler 'org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0'
2016-09-12 17:11:30 INFO  SimpleUrlHandlerMapping:315 - Mapped URL path [/login] onto handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
2016-09-12 17:11:30 INFO  SimpleUrlHandlerMapping:315 - Mapped URL path [/index.html] onto handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
2016-09-12 17:11:30 INFO  SimpleUrlHandlerMapping:315 - Mapped URL path [/home.html] onto handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
2016-09-12 17:11:30 INFO  SimpleUrlHandlerMapping:315 - Mapped URL path [/favicon.png] onto handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
2016-09-12 17:11:30 INFO  SimpleUrlHandlerMapping:302 - Root mapping to handler of type [class org.springframework.web.servlet.mvc.ParameterizableViewController]
2016-09-12 17:11:30 INFO  SimpleUrlHandlerMapping:315 - Mapped URL path [/resources/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
2016-09-12 17:11:30 INFO  SimpleUrlHandlerMapping:315 - Mapped URL path [/images/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#1'
2016-09-12 17:11:32 INFO  DispatcherServlet:476 - FrameworkServlet 'inShop': initialization completed in 4704 ms
2016-09-12 17:11:32 INFO  TemplateEngine:825 - [THYMELEAF] INITIALIZING TEMPLATE ENGINE
2016-09-12 17:11:33 INFO  AbstractTemplateResolver:99 - [THYMELEAF] INITIALIZING TEMPLATE RESOLVER: org.thymeleaf.templateresolver.ServletContextTemplateResolver
2016-09-12 17:11:33 INFO  AbstractTemplateResolver:110 - [THYMELEAF] TEMPLATE RESOLVER INITIALIZED OK
2016-09-12 17:11:33 INFO  AbstractMessageResolver:72 - [THYMELEAF] INITIALIZING MESSAGE RESOLVER: org.thymeleaf.spring3.messageresolver.SpringMessageResolver
2016-09-12 17:11:33 INFO  AbstractMessageResolver:78 - [THYMELEAF] MESSAGE RESOLVER INITIALIZED OK
2016-09-12 17:11:33 INFO  CONFIG:123 - [THYMELEAF] TEMPLATE ENGINE CONFIGURATION:
[THYMELEAF] * Cache Factory implementation: org.thymeleaf.cache.StandardCacheManager
[THYMELEAF] * Template modes:
[THYMELEAF]     * VALIDXHTML
[THYMELEAF]     * VALIDXML
